,video_name,video,t_maximum,r_maximum,p_maximum,p_wave_range,r_wave_range,t_wave_range,p_std,t_std,r_std,r_mean,p_mean,t_mean,HRV_ShanEn,HRV_HTI,HRV_ApEn,HRV_MFDFA_alpha1_Mean,HRV_SD2,HRV_HFn,HRV_CVI,HRV_Prc80NN,HRV_HF,HRV_Ca,HRV_MadNN,HRV_LFHF,HRV_SD1a,HRV_S,HRV_SD2a,HRV_Prc20NN,HRV_MedianNN,target
226,7,11,0.638101691,0.629712564,0.628974689,0.627538487,0.627551334,0.634953507,0.628825814,0.635618097,0.628808198,0.634012588,0.632542137,0.64286373,0.950975054,0.92921147,0.826787834,1.65249619,0.94735585,0.963223944,0.989074611,0.947024673,1.368135538,0.90212656,0.727272727,1.162941988,0.925935104,0.889681026,0.863841773,0.951239617,0.961904624,7
227,4,12,0.332969113,0.33779728,0.337114967,0.333715334,0.333682579,0.327814642,0.336942346,0.331116311,0.336991032,0.329098166,0.327693116,0.325457389,0.807944692,0.465432099,0.424427121,0.469688658,0.505975513,1.709235684,0.923985246,0.904839329,2.604493214,0.953075924,0.597840756,0.075234753,0.884810448,0.400662035,0.457531211,0.976746534,0.943901016,2
228,9,13,0.162839393,0.165091605,0.164664255,0.164033633,0.164040714,0.161165794,0.165758927,0.162994445,0.165754208,0.160302183,0.159446683,0.158822199,0.793154881,0.422257301,0.244260101,0.71841305,0.487499922,1.416947201,0.912029709,0.953703704,6.542016098,0.868710534,0.583333333,0.307779367,0.788124923,0.351136346,0.41121654,1.03164557,0.99609375,3
229,3,14,0.356791099,0.355724575,0.355041532,0.351254356,0.351219625,0.35131287,0.352904576,0.349925181,0.353039616,0.352882344,0.351372953,0.347271534,0.906840734,0.794797688,0.780990002,1.5061457,1.299623428,0.978115267,1.002010494,0.925644917,0.707175597,1.03027331,1.0,1.29887519,0.809456361,1.021872162,1.347961337,0.92718102,0.911646586,4
230,8,15,0.195586801,0.197627805,0.197161576,0.196606793,0.196591511,0.193824787,0.200387839,0.197857479,0.200459701,0.207087125,0.206083798,0.205623763,0.863238959,0.634132154,0.623629785,1.531775354,1.269422962,0.531064699,0.950813796,0.879409335,0.29205616,1.117563988,0.692307692,6.431581982,0.43377012,0.579193837,1.367161737,0.894367155,0.887795276,5
231,11,16,0.31071849,0.308101662,0.307425315,0.303800661,0.303769513,0.305550201,0.308354235,0.309972913,0.308286247,0.31299034,0.3116593,0.31644963,0.85834502,0.584249084,0.463943272,0.691076749,1.080950528,1.156137005,1.021703533,1.002721552,2.643537795,0.99682804,0.973684211,0.294811842,1.226719161,1.295164697,1.064101257,0.9956,0.982521531,1
232,16,17,0.234260525,0.238222338,0.2376834,0.23681865,0.236768909,0.232001537,0.237194863,0.233731465,0.237248993,0.236912176,0.235711116,0.234622213,0.864953399,0.931957187,0.387054575,1.586988517,1.286656121,0.949005898,1.044984243,1.002795031,3.218047072,0.916567074,1.638888889,1.632594458,1.460958544,1.731155314,1.135599488,0.935603769,0.965,8
233,12,18,0.32431435,0.327838712,0.327174062,0.325169723,0.325187433,0.320592674,0.323699076,0.319557459,0.32379166,0.329576199,0.328207377,0.327385232,0.886367227,0.766853933,0.302460372,0.36643696,1.448340336,1.342696634,1.090880505,1.160454849,4.028371634,0.958484093,2.013157895,0.418645248,2.121564782,2.933680811,1.427514812,1.036213992,1.119548623,0
234,10,1,0.305324109,0.303001443,0.302443719,0.301619994,0.301728385,0.30311309,0.303550452,0.30502133,0.303482286,0.308732609,0.307633107,0.312154126,0.918688079,0.996732026,0.549136408,1.440276396,1.220986859,0.972446871,1.027062399,1.023844726,1.7581345,1.251004137,1.121794872,1.282535143,1.091152953,1.348777543,1.398671569,1.003015018,1.004016064,7
235,2,2,0.464985406,0.466047722,0.465480344,0.463647569,0.463482132,0.461219848,0.478568455,0.474835445,0.478390461,0.46940834,0.468104887,0.467874014,0.955866,1.121183206,0.839727831,1.297585412,1.614178114,1.338761269,1.07892449,1.007407407,0.693085381,1.09502122,1.335164835,0.587238394,1.70984038,2.923147258,1.702149979,0.968981248,0.978431373,0
236,14,3,0.174812948,0.174152025,0.173765731,0.171322578,0.171336925,0.171373711,0.172967378,0.173006982,0.172978271,0.17538333,0.174648668,0.176692443,0.836278607,0.543909348,0.440783273,0.674707364,0.904626379,1.691095771,0.983646845,1.000746269,2.159748508,0.870796361,0.964285714,0.598221339,0.982698954,0.831706808,0.8303146,1.018949196,1.017968127,2
237,15,4,0.36536943,0.364934465,0.364621237,0.363769937,0.360694451,0.360106786,0.380364918,0.377811162,0.378002092,0.354288732,0.350815278,0.356410317,0.942915553,0.93242436,0.708411619,1.159625157,1.805546593,1.172335368,1.063402144,0.890095389,0.321103711,1.037866019,1.285714286,0.865029954,1.110336874,2.445736213,1.907815854,0.775604213,0.882616487,5
238,0,5,0.443976552,0.446324027,0.446089415,0.444833888,0.444587517,0.441687857,0.462327437,0.459074234,0.462424905,0.434192599,0.433084453,0.432957771,1.00296466,1.095752707,0.678781809,1.732125621,1.614682003,0.9255596,1.00189606,0.899004722,0.092046958,1.288586175,1.762820513,1.499175113,0.606835468,1.149826488,1.878899061,0.814146423,0.852339426,1
239,6,6,0.318372821,0.3157781,0.314955184,0.312139969,0.31088772,0.312503885,0.31851759,0.318529699,0.316988962,0.310175761,0.307149766,0.31382332,0.853909698,0.63,0.513759009,0.629767994,0.987533455,2.366895184,1.017458496,1.031613372,7.18753193,0.937517431,0.764705882,0.130051366,1.167203095,1.219507785,0.954744429,1.061016949,1.039215686,6
240,17,7,0.315954326,0.314324792,0.313791855,0.312419055,0.312331094,0.31249102,0.321041615,0.321485767,0.32117679,0.302002557,0.300669822,0.306571974,0.926064827,1.104076087,0.670111646,1.061956214,2.011119382,1.510696147,1.083818783,1.029642857,2.491929486,0.939876559,1.431818182,0.425120153,1.247701257,2.592528609,1.959936289,0.974228029,0.995295442,3
241,1,8,0.152968182,0.154594546,0.154135805,0.152927243,0.152746325,0.150437652,0.160396531,0.158177845,0.160451391,0.158123331,0.157179802,0.157046477,0.754112898,0.231906241,0.502820164,1.078095172,0.704364379,2.424406488,0.980607015,1.05141844,53.76019407,1.073189843,0.584347826,0.393380151,1.163105466,0.810694743,0.733739701,1.163530466,1.060051926,4
242,5,9,0.414958538,0.420280051,0.419512132,0.414332024,0.414674887,0.408191536,0.432418215,0.424977517,0.432353807,0.401559532,0.400060781,0.396932656,0.890516734,0.63268234,0.469475325,0.624679942,1.476070301,0.399197511,1.034773694,1.005976066,0.212593588,1.185000157,1.203634085,3.447778252,0.943606563,1.564642263,1.624582325,0.948734852,0.946742275,8
243,13,10,0.906922038,0.914716655,0.915882537,0.920150733,0.907472473,0.899132726,0.939305917,0.918339687,0.925251067,0.91866831,0.904922763,0.911863053,1.002981863,1.017118951,0.763338916,1.177561735,1.578853152,0.782066615,1.059291026,0.992276436,0.840581909,1.218346581,1.176923077,2.167295438,1.095682261,2.023960521,1.844532904,0.973221757,1.000990099,6
244,7,11,0.629460366,0.638497267,0.638091378,0.638811523,0.638676739,0.628443332,0.644089038,0.633888534,0.643995296,0.639816179,0.639102402,0.631693663,1.03571683,1.136842105,0.468869222,1.221243936,1.934293644,0.562608864,1.086551215,1.01969697,0.36356083,1.148460278,1.444444444,5.834761628,1.157939965,2.442319231,2.329894391,0.993415638,1.007905138,7
245,4,12,0.331790741,0.334661914,0.333279401,0.330991491,0.331968548,0.328039903,0.335117451,0.331939841,0.335421378,0.336984897,0.335729926,0.33552473,0.956776701,1.109090909,0.478319291,0.88998833,1.100302554,1.459212843,1.020428869,0.97810219,2.533053725,0.814558933,1.4,0.634687484,1.091847855,1.247531259,0.973692925,0.949596774,0.948473282,2
246,9,13,0.163076575,0.164964179,0.164367283,0.162345076,0.162592443,0.160156868,0.168007217,0.165480504,0.168069085,0.164648181,0.163843788,0.163296288,0.853990616,0.721800953,0.45463256,0.774930017,1.457503089,2.148537432,1.058160193,0.989433962,8.898249495,0.972281334,1.083333333,0.747376223,1.447297923,2.395333364,1.453860342,0.955982906,1.004016064,3
247,3,14,0.358364139,0.354975916,0.354503931,0.353451547,0.35331718,0.355701893,0.360819342,0.363025209,0.360945242,0.358590531,0.357037677,0.362680159,0.939445396,0.937578887,0.512917445,1.530736388,1.550561289,0.725058705,1.058814621,0.94154475,1.029938761,0.828860181,1.590909091,2.0914274,1.40630572,2.872817285,1.44666216,0.880828001,0.905002947,4
248,8,15,0.196368787,0.198435761,0.19818036,0.196676347,0.197846362,0.195039804,0.201497429,0.199947294,0.202952104,0.200651948,0.201341889,0.19902708,0.905703942,0.761448349,0.432193353,0.612959878,1.409440503,1.284886317,1.053417549,0.970075758,0.852913969,1.244648731,1.272727273,1.042124439,1.12284668,1.777392562,1.62610514,0.916702654,0.93625498,5
249,11,16,0.310582705,0.309593725,0.308949636,0.307908669,0.307534039,0.307529398,0.315250585,0.315159037,0.315153513,0.307120122,0.306123859,0.309038336,0.95689825,0.873660362,0.37109014,1.248898684,1.29515042,0.819942732,1.028624475,1.000728332,0.7272946,1.097035578,2.346405229,2.047358599,0.901878232,1.407692986,1.44453164,0.873766767,0.937735849,1
250,16,17,0.234806333,0.237467099,0.237080254,0.235616145,0.237281359,0.233798984,0.242517817,0.242396775,0.24617819,0.237177771,0.240054769,0.234945836,0.923402399,1.288727524,0.529202142,1.852915123,2.0354519,0.382906631,1.100066428,1.045470449,0.372193561,0.972979308,2.754985755,4.68689796,0.929302712,3.18674735,2.09835088,0.840475529,0.959595926,8
251,12,18,0.322627845,0.32815317,0.327680819,0.323692698,0.323512928,0.316894707,0.326862334,0.321472547,0.326825683,0.3322709,0.331076425,0.328965405,0.957642743,1.507267442,0.526839682,1.018116584,1.993471178,0.388646648,1.051024708,0.951388889,0.217729675,1.206313972,1.952380952,4.984561564,0.750410524,1.756977106,2.334987475,0.840961098,0.912378167,0
252,10,1,0.305060392,0.304144925,0.303665901,0.30275338,0.302745593,0.302880766,0.307939937,0.308087577,0.307931124,0.313502304,0.312405059,0.315345193,0.921028995,1.072815534,0.906091559,0.67758326,1.657808864,2.0445488,1.123030265,0.976653696,3.150350523,1.282090829,1.0,0.325477983,2.178052298,3.614275127,1.932808125,0.973390558,0.973469388,7
253,2,2,0.464193583,0.460158768,0.459588642,0.459660313,0.459624526,0.462769045,0.461875986,0.465060424,0.461877258,0.456812057,0.455705122,0.462092529,0.943939323,0.945,0.604235484,0.768338747,0.872138615,3.402125508,1.006673433,1.022258362,5.759205536,1.20368954,0.768421053,0.189946373,1.143703158,1.073558907,0.986435462,1.024888889,1.032944843,0
254,14,3,0.174298121,0.173411054,0.173095289,0.171650104,0.171613782,0.171898608,0.171127537,0.171343859,0.171094771,0.175398527,0.17475077,0.176824294,0.940346174,0.620523416,0.501723273,1.066734493,1.493115117,0.484724538,1.05432601,0.94745098,0.426409772,1.138290465,1.625,2.792586623,1.065698115,1.76760692,1.608893851,0.885470085,0.898170732,2
255,15,4,0.364559486,0.363739377,0.36324438,0.361132573,0.361124979,0.360955335,0.375637251,0.375389684,0.375348697,0.368843749,0.367671582,0.370832893,0.913495986,0.812301587,0.664452538,0.797783529,1.549617221,2.661829124,1.084683784,0.999236641,1.014065982,1.138521729,1.432748538,0.242355089,1.683300418,2.741775563,1.692165363,0.954201681,0.969907687,5
256,0,5,0.449505741,0.447176501,0.445805453,0.443733608,0.444606878,0.445442601,0.44974558,0.449561671,0.44982187,0.45024246,0.449089302,0.452046313,0.901247586,0.594202899,0.598424194,1.742421126,1.114758959,0.876972859,1.029615617,1.009070295,1.851763561,1.117065157,1.098461538,1.274980472,1.565943076,1.407128663,1.160579141,1.012899906,1.007050367,1
257,6,6,0.320184577,0.317523138,0.317054304,0.312075226,0.312046174,0.313675736,0.318915624,0.320486968,0.318920916,0.321802567,0.320821061,0.325274815,0.841787741,0.512459906,0.487213073,1.079539993,0.763528083,0.924574218,0.966149148,0.946007605,1.904425072,1.344752966,0.590909091,1.203246223,0.906641386,0.694122978,0.906353272,0.983898305,0.966,6
258,17,7,0.315153883,0.318499163,0.318025821,0.315333732,0.313853389,0.30947859,0.327218726,0.320223765,0.325291904,0.314708166,0.312075125,0.311572815,0.915927709,0.566352429,0.590315748,0.788434871,1.631369181,0.855317118,1.086899151,1.010305344,1.681802295,1.075289222,1.272727273,1.257868657,1.622586603,2.814111317,1.67816898,0.959401709,1.008064516,3
259,1,8,0.153213086,0.152234332,0.151897729,0.151328318,0.151376831,0.15177877,0.157674639,0.158116444,0.157680343,0.151042594,0.150430851,0.152548807,0.863415075,0.652334152,0.422502479,0.668572731,1.493298814,2.332686005,1.121208139,1.049618321,14.04562314,1.140161761,1.0,0.463176392,1.730252293,3.648610321,1.718576336,1.050089488,1.036437247,4
260,5,9,0.418493493,0.417473627,0.416935156,0.413851374,0.413818479,0.413310078,0.425352631,0.425084761,0.425127004,0.411438706,0.410279261,0.413590967,0.915441591,0.623251748,0.911231102,0.526995312,1.739341902,2.745845086,1.098338473,0.965671642,4.175035304,1.366603433,0.85,0.253859693,0.86494936,2.819984898,2.24039722,0.97543063,0.970817121,8
261,13,10,0.902010257,0.91567934,0.91548048,0.919456067,0.919506217,0.905260012,0.913045006,0.898068138,0.912745816,0.916937628,0.916543358,0.902634814,1.053272742,1.081666667,1.743287017,1.151859296,1.599301204,1.205669273,1.1043104,0.953135768,1.624612934,1.112442522,1.473684211,0.660696166,1.589138942,3.001553252,1.840431154,0.903322261,0.928704881,6
262,7,11,0.628631347,0.626406326,0.625949229,0.620843005,0.6244579,0.626608898,0.621502047,0.625880996,0.62564572,0.625779508,0.628391141,0.627413674,0.919668835,0.945652174,0.504873406,1.208376171,0.950971455,1.639409549,0.969443867,0.984253986,2.044446547,1.075196299,0.954545455,0.452921585,0.736425437,0.721536651,0.997153402,0.998809524,1.001899337,7
263,4,12,0.333141553,0.335747878,0.335198065,0.329380202,0.335288049,0.3316336,0.330834711,0.333458625,0.33680034,0.344292017,0.34905604,0.342289021,0.925495898,0.915490196,0.450134885,0.778521636,1.404323931,0.996010265,1.046699419,0.991448914,1.871458618,1.114780814,1.361111111,1.207247578,1.093458966,1.637848102,1.53180658,0.962934363,0.984317343,2
264,9,13,0.163318525,0.165402423,0.165102391,0.164360866,0.164307594,0.161591732,0.164891621,0.162248408,0.164902346,0.168838222,0.16817399,0.167479347,0.861949394,0.69054414,0.444835034,0.492902175,1.124198063,2.140989572,0.98875483,0.971910112,0.694489104,1.202509903,0.875,0.402252873,0.752746624,0.890639542,1.265735539,0.987854251,0.974708171,3
265,3,14,0.355019846,0.357984082,0.357474188,0.35256536,0.35758437,0.353545806,0.35266956,0.354466335,0.358390865,0.359215071,0.363948459,0.359394105,0.933171608,0.74512489,0.482476888,1.232563589,1.11010638,0.608696376,1.007183836,0.951865038,0.723016992,1.076761225,1.0625,3.305883992,0.779843085,1.077372352,1.198759273,0.942735997,0.9529224,4
266,8,15,0.195976083,0.197623038,0.197259943,0.196322381,0.195789527,0.193414037,0.19907317,0.196006541,0.198385739,0.204415085,0.203008489,0.203433763,0.918109365,0.975170068,0.338449959,0.945611771,1.066146397,1.293120154,0.976800432,0.945848375,0.660145708,1.01585483,1.1625,0.807347251,0.786732643,0.785015673,1.0941666,0.93385214,0.943150866,5
267,11,16,0.311786717,0.310761777,0.310199155,0.309200113,0.309482515,0.309534373,0.317205572,0.317256789,0.317209025,0.313894339,0.31291101,0.315891905,0.887997974,0.683890578,0.591528239,0.89722047,0.809709694,1.502997401,0.957332027,0.964620939,1.701665433,1.030653922,0.923684211,0.577713921,0.840397532,0.625074794,0.812161596,0.978434505,0.969465649,1
268,16,17,0.238242383,0.238522205,0.237420324,0.235189975,0.234945395,0.234237684,0.24277152,0.238307246,0.241870093,0.247691276,0.24575213,0.245320726,0.872821792,0.759212606,0.514045551,0.769062148,1.696614156,0.794299035,1.072503357,0.967605634,1.227264348,1.972291725,0.780952381,2.114702989,1.580643863,2.298632866,2.470641678,0.987644788,0.965201465,8
269,12,18,0.325585882,0.325095278,0.324599586,0.319733802,0.319743967,0.319696106,0.323567865,0.323609509,0.323613554,0.333992425,0.332931027,0.3355361,0.953796334,1.71875,0.396920571,1.28006406,1.175031507,1.239654447,1.018085162,1.04352518,0.396180575,1.039749888,1.625,0.659529238,1.111833799,1.213551868,1.182571161,1.003488372,1.014925373,0
270,10,1,0.304579457,0.303211469,0.302972818,0.298770209,0.298638516,0.298998504,0.304450199,0.304506739,0.304510732,0.3092529,0.308345087,0.31126095,0.899517746,0.52084966,0.221584313,1.250866349,0.899607412,0.978347663,0.974407916,0.951754386,2.533271378,1.026781535,0.777777778,1.126117299,0.854991011,0.772708954,0.917113985,0.958653846,0.953917051,7
271,2,2,0.460609314,0.465629869,0.465180098,0.463421961,0.463375796,0.457178482,0.465039608,0.459071505,0.465184398,0.472645168,0.471644544,0.46871433,0.935157956,0.929292929,0.629729377,0.764522253,1.028051229,0.894063743,1.012596933,1.046666667,1.892084902,0.889939721,1.25,1.731487149,1.139670889,1.122524499,0.932726876,1.036,1.03902439,0
272,14,3,0.174478097,0.173578505,0.173296029,0.17275959,0.172766197,0.172981976,0.173795518,0.173975269,0.1737733,0.176640427,0.176095788,0.178212333,0.886880216,0.64380787,0.353059739,0.842672334,0.788350692,2.562834477,0.971951232,0.995305164,7.955890456,0.866043578,1.0,0.478882208,1.032527366,0.76313118,0.713674624,0.994949495,0.995121951,2
273,15,4,0.367198679,0.364305428,0.364078732,0.363970932,0.363774409,0.365595756,0.364547482,0.366082398,0.364477154,0.352126127,0.351270982,0.355864304,0.80286774,0.385921428,0.485959612,1.399591742,0.416524726,0.750473075,0.816806926,0.983486239,1.331579928,0.961994765,0.6,2.681819977,0.327748979,0.126069949,0.393373097,1.04375,1.009661836,5
274,0,5,0.448855598,0.445310702,0.444884327,0.441937816,0.441921675,0.44428937,0.444673584,0.447197978,0.444691148,0.450353631,0.44945822,0.455223056,0.934790584,1.104651163,0.491986646,1.08473629,0.945389089,1.601523074,0.986742721,1.014563107,2.147494784,0.907701116,1.125,0.488208969,0.953261773,0.887507004,0.889561175,1.014358974,1.014925373,1
275,6,6,0.319500363,0.318503393,0.318109115,0.314131311,0.314134557,0.314149325,0.313380012,0.313377126,0.313369449,0.32213783,0.321361404,0.324096609,0.78826194,0.56865942,0.61781314,0.681201445,0.453115843,1.86918137,0.88541823,0.957847534,5.448141664,0.825825668,0.470588235,0.434556619,0.717863987,0.306178352,0.399020706,1.005946482,0.978723404,6
276,17,7,0.316320175,0.313891489,0.313679255,0.311468977,0.311276737,0.312692927,0.313417542,0.314792654,0.313426153,0.321179361,0.320369989,0.324545454,0.904634412,0.705128205,0.633581567,1.204663998,0.957690538,2.75669678,0.989853994,1.007401417,2.135140562,1.007205511,0.833333333,0.213171089,0.972768149,0.907929142,0.957722075,1.00990099,1.014285714,3
277,1,8,0.15354663,0.154490174,0.154246874,0.15289667,0.152901641,0.151366618,0.156339148,0.154648669,0.156346327,0.156323825,0.155833405,0.155771461,0.922723449,0.586680761,0.539156751,1.070824191,0.900636726,1.20840082,0.97450235,0.957771788,1.864928008,0.941125528,0.875,1.138013468,0.894584817,0.777006413,0.866689288,0.969306931,0.966981132,4
278,5,9,0.416658757,0.419149223,0.418715284,0.41679785,0.41678428,0.413135738,0.416386729,0.413007572,0.416470173,0.420892276,0.419994815,0.419790099,0.908418918,0.806818182,0.678852213,1.16323591,0.736690392,1.296358036,0.942323515,0.984112974,2.422817526,0.935793253,0.571428571,0.615085716,0.789446202,0.573944015,0.69535012,1.002851711,0.98630137,8
279,13,10,0.909251768,0.909495375,0.90936547,0.914272986,0.914216123,0.913773935,0.915380607,0.914586008,0.915249276,0.901971887,0.901801531,0.902022879,0.92385463,0.698823529,1.303890731,0.730077499,0.605648392,1.616243001,0.910474705,0.959843291,1.576829073,0.902648688,0.7,0.258271448,0.735637057,0.420024768,0.536911878,0.968586387,0.964285714,6
280,7,11,0.629283736,0.632825236,0.632370345,0.624404219,0.6244579,0.619800489,0.624397203,0.619053811,0.624377696,0.640057441,0.639361593,0.636812845,0.91803519,0.923242468,0.88096343,0.893749242,0.721160828,1.868930739,0.95712604,0.970817121,2.246480062,0.996644716,0.65,0.290643878,0.984255887,0.666655892,0.666419165,0.996342738,0.992385787,7
281,4,12,0.335195468,0.336845969,0.336430524,0.335872906,0.335843993,0.333217414,0.337046195,0.334414817,0.337010497,0.340673385,0.339892294,0.339985845,0.870637876,0.777298137,0.193949942,0.859344892,0.638929629,1.735949186,0.912981504,0.951456311,2.674479544,1.026337039,0.7,0.373081255,0.730607943,0.449152714,0.63593752,0.958974359,0.955,2
282,9,13,0.163842438,0.164879884,0.164612728,0.163220203,0.163238787,0.1615738,0.165456231,0.163760063,0.16545926,0.166697763,0.166187875,0.16621247,0.804353162,0.524179037,0.626148996,0.637143673,0.534820733,3.661832438,0.920828019,1.0,13.07713898,1.011590684,0.6,0.173815528,1.039407641,0.479661442,0.522952125,1.032608696,1.021052632,3
283,3,14,0.359276047,0.356748424,0.356300799,0.353332488,0.353325032,0.35482153,0.356351639,0.357888404,0.356260314,0.362448744,0.361502929,0.366047536,0.897557228,0.971851852,0.828361477,1.083381676,0.723070678,0.559296706,0.934930721,0.96969697,0.437672333,1.002614136,0.875,2.442807505,0.760143301,0.55747565,0.725172626,0.974331551,0.971354167,4
284,8,15,0.197575726,0.196633358,0.196319545,0.193560613,0.193550352,0.193814499,0.196958894,0.197219066,0.196954597,0.202529187,0.201897844,0.204167447,0.859598051,0.670795486,0.605379988,0.813101165,0.607461516,1.427102513,0.908311203,0.958516578,2.187038441,1.103396193,0.6,0.751888217,0.762218629,0.428279236,0.631072696,0.984375,0.979695431,5
285,11,16,0.312084191,0.310973409,0.310461419,0.309751799,0.309825402,0.310065516,0.315200149,0.315276189,0.315237551,0.310717736,0.309855297,0.312538019,0.975670996,1.051964512,0.62976351,0.925527973,1.152340465,2.705273341,1.021849136,1.016494845,1.110881994,1.128971244,1.0,0.309877489,1.070468997,1.206700491,1.23192959,1.016304348,1.015957447,1
286,16,17,0.238069393,0.236968606,0.236668693,0.234386894,0.234352514,0.234692859,0.237904025,0.238306451,0.237919996,0.238639798,0.23791485,0.240533674,0.857886708,0.729895459,0.511571688,0.683507962,0.631493642,2.309256559,0.930773004,0.975609756,2.359838023,0.914297435,0.666666667,0.25842644,0.809970714,0.51104288,0.591728041,1.002105263,0.989847716,8
287,12,18,0.326635065,0.325660941,0.325220889,0.324045745,0.324052583,0.324084526,0.325924563,0.3259402,0.325922595,0.328002937,0.327149173,0.329884631,1.054289017,1.120055982,0.512027018,1.47037928,1.6618368,0.958169844,1.081241869,1.022564103,1.522768531,1.009224063,1.25,1.126440511,1.198420026,2.015781479,1.715804362,1.013978495,1.015789474,0
288,10,1,0.30173942,0.30644334,0.305641669,0.301766826,0.305748128,0.299780141,0.308741876,0.308746786,0.313496275,0.307882432,0.311576941,0.305103697,0.936866473,1.04679803,0.6230224,0.642570921,1.583432618,1.497910257,1.07025187,1.008850915,2.054868197,0.867230912,1.1875,0.706113216,1.115124044,2.20358742,1.452382407,0.998335837,1.009036145,7
289,2,2,0.46770775,0.462856118,0.462356355,0.454900541,0.45479374,0.458396346,0.449995029,0.453266682,0.449914284,0.456382781,0.455255184,0.462132957,0.978250564,0.721049784,0.801574029,0.688787521,1.96837718,1.154113529,1.132544392,0.963810118,0.682831197,0.982154747,1.422222222,1.157268508,2.243372771,4.063686022,1.919133562,0.919246862,0.928437045,0
290,14,3,0.172655559,0.174526178,0.174277066,0.17237228,0.171953707,0.1693627,0.177716029,0.175171477,0.177714974,0.179451458,0.178760334,0.178063234,0.922239325,1.039772727,0.357474228,1.002546283,1.484835139,1.813745459,1.049991491,1.026945789,1.329978654,0.975690693,1.4375,0.601704972,1.193798887,1.706334347,1.4515911,0.95560166,1.02689243,2
291,15,4,0.367234754,0.366266485,0.365335018,0.363279976,0.363601728,0.363440621,0.37021769,0.368311773,0.370385497,0.359207861,0.35819883,0.364037086,0.929379996,0.90060241,0.66458609,0.898841522,1.551446845,2.039088497,1.054742585,0.983243633,0.724186464,1.011001259,2.315789474,0.42805442,1.097921627,1.817710027,1.562330614,0.878512397,0.914282719,5
292,0,5,0.444537603,0.445694231,0.445138719,0.443152967,0.443235085,0.44088065,0.45778264,0.453504289,0.457773793,0.430681832,0.429608721,0.428909784,0.956044623,1.261419753,0.693585089,1.04108353,1.334409466,1.696464853,1.025617717,1.007407407,1.396866621,0.701715938,1.363636364,0.503782053,1.198593374,1.326580703,1.071998454,0.94710963,1.015686275,1
293,6,6,0.318717848,0.321785957,0.321300273,0.320202757,0.318698011,0.314620221,0.328214688,0.322498883,0.326456106,0.317111014,0.314389882,0.312165709,0.887569459,0.733686067,0.616747572,0.826993813,1.104878494,1.020316782,1.006391769,0.949123303,2.013875805,1.006920826,1.113636364,1.144075192,0.969297021,1.073072458,1.117092032,0.909699691,0.939809369,6
294,17,7,0.314448285,0.316493647,0.3158437,0.31414012,0.314428349,0.311308532,0.321489245,0.318117963,0.321791383,0.308600605,0.307572391,0.307236773,0.895315846,0.799492386,0.538622731,0.762672539,0.961633046,2.191380017,1.028906595,0.985708345,11.59772898,1.009942755,1.115384615,0.446553478,1.38167779,1.368677805,0.973627769,0.98832441,0.956692913,3
295,1,8,0.154380074,0.15373072,0.153122749,0.153143762,0.15318559,0.15320019,0.152978297,0.153101765,0.152918133,0.157474099,0.156738638,0.158986639,0.874409851,0.850923483,0.365734365,0.665744587,1.002537406,1.615742102,1.001496328,0.967933668,3.526560425,0.970394361,0.95,0.715717266,1.050450803,1.01629548,0.97797447,0.961844197,0.976368639,4
296,5,9,0.414948408,0.421078305,0.420530834,0.416640567,0.416717735,0.409267935,0.414910372,0.407977107,0.414884027,0.428484653,0.427536298,0.424004777,0.899450594,0.74405749,0.514421849,1.330573428,0.779277668,1.507393549,0.958819699,0.942101152,1.950241936,0.908988809,1.181818182,0.656576569,0.867843446,0.645196946,0.725239931,0.92837551,0.94047619,8
297,13,10,0.912864813,0.912326184,0.912463247,0.918025213,0.91778043,0.918216546,0.916799185,0.912212307,0.916637901,0.907046017,0.906556589,0.917261335,0.986614817,0.817434211,0.741077988,1.163361926,1.099946123,0.603357193,1.003895174,0.982702399,0.338635877,1.005099692,0.983552632,2.562689978,0.908691514,1.042076492,1.184991444,0.980861244,0.975225225,6
298,7,11,0.63630948,0.629509731,0.628980307,0.625761194,0.625020505,0.633499848,0.612998621,0.629188237,0.612888121,0.635538281,0.634265037,0.640824589,0.893368298,0.667588496,0.676556669,0.865762583,0.639286604,1.105719908,0.944427371,0.971573131,1.149722988,0.853799211,0.615384615,0.858924454,0.96607834,0.537407018,0.5523519,1.0225,1.0,7
299,4,12,0.332950648,0.337057687,0.336714011,0.333597984,0.333492781,0.328955014,0.332713216,0.326331589,0.332788692,0.338338838,0.337386432,0.33833737,0.918180826,0.920995671,0.55053107,1.426283762,0.902878819,0.965612634,0.975024516,0.970241973,0.746902772,0.794881312,1.222222222,1.463787337,0.941655819,0.759668745,0.770556313,0.962421447,0.963203463,2
300,9,13,0.164083717,0.165651075,0.165296762,0.163994283,0.164068604,0.161834593,0.164005672,0.162264515,0.164019491,0.165847999,0.165157437,0.165605902,0.847234084,0.692822384,0.427671078,0.81231693,0.845414582,1.739346429,0.980888787,0.993442623,1.152311155,1.172518366,0.791666667,0.511081251,0.880531445,0.810469108,0.943576736,1.015813953,1.004366812,3
301,3,14,0.355211889,0.3573383,0.355845991,0.352763341,0.353600849,0.350424434,0.35494652,0.34626325,0.354955283,0.343677779,0.342521307,0.339786775,0.938641508,0.871,0.533459286,0.565475302,1.315000572,4.837254976,1.05894669,1.065636526,0.920605042,1.129905126,1.208333333,0.089896673,1.441937286,1.879040242,1.405532803,1.036157749,1.066513761,4
